PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,TotalSpent,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,GroupSize,IsAlone
1381_01,1,G/209/S,20.0,0,0.0,0.0,0.0,0.0,0.0,True,1381,0.0,False,False,True,False,1,1
1382_01,0,E/104/S,35.0,0,0.0,1125.0,429.0,0.0,55.0,False,1382,1609.0,False,False,False,True,1,1
1383_01,1,D/49/S,53.0,0,0.0,0.0,0.0,0.0,0.0,True,1383,0.0,True,False,False,True,1,1
1384_01,0,E/105/S,17.0,0,21.0,0.0,690.0,260.0,5.0,False,1384,976.0,False,False,False,True,5,0
1384_02,1,G/210/S,6.0,0,0.0,0.0,0.0,0.0,0.0,False,1384,0.0,False,False,False,True,5,0
1384_03,0,F/269/S,22.0,0,0.0,442.0,0.0,0.0,368.0,True,1384,810.0,False,False,False,True,5,0
1384_04,0,F/269/S,41.0,0,338.0,0.0,377.0,2.0,86.0,True,1384,803.0,False,False,False,True,5,0
1384_05,0,E/105/S,19.0,0,189.0,510.0,0.0,0.0,0.0,True,1384,699.0,False,False,False,True,5,0
1385_01,0,G/213/P,39.0,0,705.0,3.0,0.0,0.0,0.0,False,1385,708.0,False,False,False,True,1,1
1386_01,1,G/214/P,23.0,0,0.0,0.0,0.0,0.0,0.0,True,1386,0.0,False,False,False,True,1,1
1387_01,0,E/85/P,31.0,0,1088.0,0.0,280.0,0.0,0.0,False,1387,1368.0,False,True,False,True,1,1
1389_01,1,G/212/S,38.0,0,0.0,0.0,0.0,0.0,0.0,True,1389,0.0,False,False,False,False,1,1
1390_01,1,G/215/P,1.0,0,0.0,0.0,0.0,0.0,0.0,True,1390,0.0,False,False,True,False,1,1
1391_01,1,F/276/P,13.0,0,0.0,0.0,0.0,0.0,0.0,True,1391,0.0,False,True,False,True,3,0
1391_02,0,F/276/P,21.0,0,1072.0,79.0,46.0,16.0,0.0,False,1391,1213.0,False,True,False,True,3,0
1391_03,0,F/276/P,44.0,0,485.0,2.0,210.0,0.0,351.0,False,1391,1048.0,False,True,False,True,3,0
1393_01,0,F/270/S,36.0,0,42.0,0.0,212.0,151.0,1853.0,False,1393,2258.0,False,True,False,True,2,0
1393_02,0,F/270/S,19.0,0,2058.0,0.0,224.0,298.0,19.0,False,1393,2599.0,False,True,False,True,2,0
1395_01,1,G/214/S,7.0,0,0.0,0.0,0.0,0.0,0.0,True,1395,0.0,False,False,False,True,1,1
1397_01,0,F/271/S,39.0,0,386.0,190.0,0.0,489.0,0.0,False,1397,1065.0,False,False,False,True,1,1
1398_01,0,G/216/P,28.0,0,0.0,508.0,334.0,0.0,46.0,True,1398,888.0,False,False,False,True,1,1
1399_01,0,F/272/S,28.0,0,0.0,0.0,529.0,560.0,60.0,False,1399,1149.0,False,False,False,True,1,1
1400_01,1,G/217/P,14.0,0,0.0,0.0,0.0,0.0,0.0,True,1400,0.0,False,False,False,False,1,1
1401_01,0,G/218/P,18.0,0,0.0,0.0,599.0,59.0,152.0,False,1401,810.0,False,False,False,True,1,1
1402_01,1,G/215/S,23.0,0,0.0,0.0,0.0,0.0,0.0,True,1402,0.0,False,False,True,False,2,0
1402_02,1,G/215/S,33.0,0,0.0,0.0,0.0,0.0,0.0,True,1402,0.0,False,False,False,False,2,0
1403_01,0,E/86/P,18.0,0,1656.0,0.0,0.0,0.0,0.0,False,1403,1656.0,False,False,False,True,1,1
1404_01,0,B/60/S,47.0,0,1.0,734.0,28.0,78.0,3471.0,False,1404,4312.0,True,False,False,True,2,0
1404_02,0,,42.0,0,0.0,51.0,0.0,4170.0,13.0,False,1404,4234.0,True,False,False,True,2,0
1406_01,0,E/106/S,17.0,0,36.0,0.0,1013.0,0.0,0.0,False,1406,1049.0,False,True,False,True,1,1
1407_01,0,F/278/P,21.0,0,737.0,4.0,27.0,8.0,0.0,False,1407,776.0,False,False,False,True,2,0
1407_02,0,F/278/P,17.0,0,8.0,222.0,3.0,401.0,0.0,True,1407,634.0,False,False,True,False,2,0
1408_01,0,G/216/S,26.0,0,4.0,770.0,0.0,0.0,0.0,False,1408,774.0,False,False,True,False,1,1
1410_01,0,F/279/P,23.0,0,0.0,567.0,896.0,0.0,122.0,False,1410,1585.0,False,False,False,True,1,1
1412_01,0,G/217/S,15.0,0,0.0,0.0,0.0,0.0,832.0,False,1412,832.0,False,False,False,False,1,1
1413_01,1,G/218/S,18.0,0,0.0,0.0,0.0,0.0,0.0,False,1413,0.0,False,False,True,False,1,1
1414_01,0,F/280/P,65.0,0,259.0,0.0,0.0,0.0,1916.0,False,1414,2175.0,False,False,False,True,1,1
1415_01,0,D/45/P,33.0,0,13.0,0.0,2011.0,17.0,32.0,True,1415,2073.0,True,False,False,False,1,1
1416_01,1,G/219/P,27.0,0,0.0,0.0,0.0,0.0,0.0,False,1416,0.0,False,False,False,True,1,1
1417_01,0,C/54/S,41.0,0,0.0,184.0,0.0,1520.0,3358.0,False,1417,5062.0,True,False,False,True,1,1
1419_01,0,F/273/S,42.0,0,1381.0,0.0,1243.0,0.0,0.0,False,1419,2624.0,False,True,False,True,1,1
1420_01,1,E/108/S,28.0,0,0.0,0.0,0.0,0.0,0.0,False,1420,0.0,False,True,False,True,1,1
1421_01,0,F/274/S,37.0,0,328.0,6153.0,0.0,26.0,820.0,False,1421,7327.0,False,True,False,True,2,0
1421_02,0,F/274/S,17.0,0,891.0,0.0,243.0,0.0,5.0,False,1421,1139.0,False,True,False,False,2,0
1423_01,1,B/61/S,24.0,0,0.0,0.0,0.0,0.0,0.0,True,1423,0.0,True,False,False,True,3,0
1423_02,1,B/61/S,39.0,0,0.0,0.0,0.0,0.0,0.0,True,1423,0.0,True,False,False,True,3,0
1423_03,1,B/61/S,59.0,0,0.0,0.0,0.0,0.0,0.0,True,1423,0.0,True,False,False,False,3,0
1424_01,1,B/47/P,32.0,0,0.0,0.0,0.0,0.0,0.0,True,1424,0.0,True,False,False,True,5,0
1424_02,0,B/47/P,29.0,0,2988.0,2147.0,0.0,0.0,1779.0,False,1424,6914.0,True,False,False,False,5,0
1424_03,1,B/47/P,8.0,0,0.0,0.0,0.0,0.0,0.0,True,1424,0.0,True,False,False,True,5,0
1424_04,0,B/47/P,28.0,0,0.0,4380.0,0.0,692.0,0.0,True,1424,5072.0,True,False,False,False,5,0
1424_05,1,B/47/P,35.0,0,0.0,0.0,0.0,0.0,0.0,True,1424,0.0,True,False,False,True,5,0
1425_01,0,F/282/P,24.0,0,711.0,0.0,0.0,59.0,57.0,False,1425,827.0,False,False,False,True,3,0
1425_02,1,G/220/P,1.0,0,0.0,0.0,0.0,0.0,0.0,True,1425,0.0,False,False,False,True,3,0
1425_03,1,G/220/P,4.0,0,0.0,0.0,0.0,0.0,0.0,True,1425,0.0,False,False,False,True,3,0
1426_01,1,D/46/P,28.0,0,0.0,0.0,0.0,0.0,0.0,True,1426,0.0,True,False,False,False,1,1
1427_01,1,F/275/S,46.0,0,0.0,0.0,0.0,0.0,0.0,True,1427,0.0,False,True,True,False,2,0
1427_02,0,F/275/S,67.0,0,443.0,0.0,1721.0,250.0,2.0,False,1427,2416.0,False,True,False,True,2,0
1428_01,0,E/109/S,44.0,0,0.0,200.0,128.0,460.0,0.0,False,1428,788.0,False,False,False,True,1,1
1430_01,0,F/283/P,14.0,0,360.0,0.0,2116.0,1.0,8.0,False,1430,2485.0,False,False,False,True,1,1
1431_01,0,G/221/P,23.0,0,0.0,0.0,4.0,0.0,965.0,True,1431,969.0,False,False,False,True,1,1
1433_01,1,G/219/S,51.0,0,0.0,0.0,0.0,0.0,0.0,False,1433,0.0,False,False,False,True,1,1
1434_01,0,G/222/P,20.0,0,0.0,258.0,331.0,133.0,0.0,False,1434,722.0,False,False,False,True,3,0
1434_02,1,,0.0,0,0.0,0.0,0.0,0.0,0.0,True,1434,0.0,False,False,False,True,3,0
1434_03,1,G/222/P,0.0,0,0.0,0.0,0.0,0.0,0.0,False,1434,0.0,False,False,False,True,3,0
1435_01,0,G/223/P,23.0,0,0.0,20.0,26.0,0.0,659.0,False,1435,705.0,False,False,False,False,1,1
1438_01,0,E/89/P,24.0,0,181.0,224.0,0.0,195.0,191.0,False,1438,791.0,False,False,False,True,1,1
1439_01,0,F/279/S,41.0,0,112.0,186.0,228.0,760.0,0.0,False,1439,1286.0,False,True,False,True,2,0
1439_02,0,D/52/S,30.0,0,806.0,100.0,9.0,0.0,47.0,False,1439,962.0,False,True,False,True,2,0
1440_01,0,F/280/S,27.0,0,0.0,1826.0,39.0,11.0,649.0,False,1440,2525.0,False,False,False,True,1,1
1442_01,1,G/220/S,13.0,0,0.0,0.0,0.0,0.0,0.0,True,1442,0.0,False,False,True,False,1,1
1443_01,1,G/225/P,16.0,0,0.0,0.0,0.0,0.0,0.0,True,1443,0.0,False,False,False,True,1,1
1444_01,0,C/55/S,30.0,0,50.0,1248.0,0.0,1.0,912.0,True,1444,2211.0,True,False,False,True,1,1
1445_01,1,G/221/S,8.0,0,0.0,0.0,0.0,0.0,0.0,True,1445,0.0,False,False,True,False,1,1
1447_01,0,G/227/P,59.0,0,0.0,0.0,0.0,0.0,755.0,False,1447,755.0,False,False,False,True,1,1
1450_01,1,D/53/S,43.0,0,0.0,0.0,0.0,0.0,0.0,True,1450,0.0,True,False,False,False,2,0
1450_02,0,D/53/S,30.0,0,0.0,138.0,0.0,5467.0,112.0,False,1450,5717.0,True,False,False,False,2,0
1451_01,0,C/56/S,46.0,0,202.0,484.0,0.0,3208.0,2485.0,False,1451,6379.0,True,False,False,False,2,0
1451_02,1,C/56/S,39.0,0,0.0,0.0,0.0,0.0,0.0,True,1451,0.0,True,False,False,True,2,0
1452_01,0,C/53/P,21.0,0,5.0,251.0,10.0,26.0,3384.0,False,1452,3676.0,True,False,False,True,5,0
1452_02,1,,70.0,0,0.0,0.0,0.0,0.0,0.0,True,1452,0.0,True,False,False,True,5,0
1452_03,0,C/53/P,34.0,0,0.0,1646.0,0.0,51.0,1462.0,False,1452,3159.0,True,False,False,False,5,0
1452_04,0,C/53/P,33.0,0,0.0,774.0,0.0,6255.0,6.0,False,1452,7035.0,True,False,False,True,5,0
1452_05,1,C/53/P,44.0,0,0.0,0.0,0.0,0.0,0.0,True,1452,0.0,True,False,False,False,5,0
1453_01,0,G/229/P,16.0,0,0.0,2838.0,32.0,5.0,3404.0,False,1453,6279.0,False,False,False,False,2,0
1453_02,0,G/229/P,63.0,0,3.0,801.0,0.0,0.0,5.0,True,1453,809.0,False,False,False,True,2,0
1454_01,0,D/54/S,37.0,0,0.0,13561.0,15.0,4060.0,72.0,False,1454,17708.0,True,False,False,True,1,1
1455_01,1,B/62/S,29.0,0,0.0,0.0,0.0,0.0,0.0,True,1455,0.0,True,False,False,False,5,0
1455_02,0,B/62/S,29.0,0,0.0,2509.0,0.0,16.0,698.0,True,1455,3223.0,True,False,False,True,5,0
1455_03,1,B/62/S,22.0,0,0.0,0.0,0.0,0.0,0.0,True,1455,0.0,True,False,False,False,5,0
1455_04,0,B/62/S,26.0,0,0.0,533.0,2119.0,10.0,504.0,True,1455,3166.0,True,False,False,True,5,0
1455_05,0,B/62/S,76.0,0,0.0,2732.0,422.0,16594.0,330.0,False,1455,20078.0,True,False,False,False,5,0
1457_01,0,E/110/S,61.0,0,0.0,368.0,3.0,4422.0,0.0,False,1457,4793.0,False,False,False,True,1,1
1458_01,0,G/223/S,46.0,0,0.0,0.0,2020.0,323.0,0.0,False,1458,2343.0,False,False,False,True,1,1
1460_01,0,F/285/P,19.0,0,0.0,905.0,387.0,0.0,0.0,True,1460,1292.0,False,False,False,True,2,0
1460_02,1,G/230/P,13.0,0,0.0,0.0,0.0,0.0,0.0,True,1460,0.0,False,False,True,False,2,0
1461_01,1,G/224/S,23.0,0,0.0,0.0,0.0,0.0,0.0,False,1461,0.0,False,False,False,True,1,1
1462_01,1,G/231/P,30.0,0,0.0,0.0,0.0,0.0,0.0,True,1462,0.0,False,False,False,True,1,1
1463_01,0,F/282/S,23.0,0,200.0,414.0,73.0,1.0,1.0,False,1463,689.0,False,False,True,False,1,1
1465_01,0,G/233/P,63.0,0,356.0,287.0,0.0,0.0,248.0,False,1465,891.0,False,False,True,False,1,1
1467_01,0,E/111/S,21.0,0,894.0,1.0,0.0,61.0,26.0,False,1467,982.0,False,False,False,True,1,1
1474_01,1,F/287/P,32.0,0,0.0,0.0,0.0,0.0,0.0,True,1474,0.0,False,True,False,True,1,1
1478_01,0,F/289/P,33.0,0,0.0,0.0,0.0,417.0,2372.0,False,1478,2789.0,False,False,False,True,2,0
1478_02,0,F/289/P,39.0,0,0.0,19.0,733.0,0.0,701.0,False,1478,1453.0,False,False,True,False,2,0
1479_01,1,F/290/P,49.0,0,0.0,0.0,0.0,0.0,0.0,True,1479,0.0,False,True,False,True,1,1
1481_01,0,E/91/P,27.0,0,555.0,0.0,744.0,0.0,0.0,False,1481,1299.0,False,True,False,True,1,1
1484_01,0,E/93/P,16.0,0,92.0,1.0,884.0,0.0,0.0,False,1484,977.0,False,False,False,True,1,1
1485_01,1,F/291/P,38.0,0,0.0,0.0,0.0,0.0,0.0,True,1485,0.0,False,True,False,True,1,1
1488_01,1,E/94/P,42.0,0,0.0,0.0,0.0,0.0,0.0,True,1488,0.0,False,True,False,True,1,1
1489_01,0,G/229/S,19.0,0,73.0,0.0,0.0,813.0,2.0,False,1489,888.0,False,False,False,True,1,1
1490_01,0,D/47/P,26.0,0,0.0,304.0,0.0,3998.0,0.0,False,1490,4302.0,True,False,False,False,1,1
1491_01,0,G/240/P,32.0,0,0.0,0.0,0.0,817.0,8.0,True,1491,825.0,False,False,False,False,3,0
1491_02,0,F/292/P,56.0,0,0.0,51.0,0.0,2.0,706.0,False,1491,759.0,False,False,False,True,3,0
1491_03,1,G/240/P,0.0,0,0.0,0.0,0.0,0.0,0.0,True,1491,0.0,False,False,False,True,3,0
1493_01,0,F/285/S,38.0,0,35.0,0.0,0.0,0.0,713.0,False,1493,748.0,False,False,False,True,1,1
1498_01,0,F/295/P,30.0,0,0.0,495.0,0.0,0.0,153.0,False,1498,648.0,False,False,False,True,1,1
1499_01,0,F/287/S,21.0,0,5.0,0.0,0.0,2.0,1061.0,False,1499,1068.0,False,False,False,True,1,1
1500_01,1,G/230/S,11.0,0,0.0,0.0,0.0,0.0,0.0,False,1500,0.0,False,False,False,True,7,0
1500_02,1,G/230/S,3.0,0,0.0,0.0,0.0,0.0,0.0,False,1500,0.0,False,False,False,True,7,0
1500_03,0,G/230/S,17.0,0,0.0,55.0,913.0,0.0,55.0,True,1500,1023.0,False,False,False,False,7,0
1500_04,1,G/230/S,35.0,0,0.0,0.0,0.0,0.0,0.0,True,1500,0.0,False,False,False,False,7,0
1500_05,0,F/288/S,17.0,0,319.0,184.0,0.0,0.0,376.0,False,1500,879.0,False,False,False,False,7,0
1500_06,1,G/230/S,0.0,0,0.0,0.0,0.0,0.0,0.0,True,1500,0.0,False,False,False,True,7,0
1500_07,1,G/230/S,46.0,0,0.0,0.0,0.0,0.0,0.0,True,1500,0.0,False,False,False,True,7,0
1501_01,0,G/243/P,63.0,0,0.0,216.0,0.0,594.0,0.0,False,1501,810.0,False,False,False,True,1,1
1503_01,0,D/48/P,35.0,0,1890.0,0.0,497.0,1.0,0.0,False,1503,2388.0,False,True,False,True,2,0
1503_02,0,D/48/P,61.0,0,1114.0,0.0,68.0,0.0,0.0,False,1503,1182.0,False,True,False,True,2,0
1506_01,0,F/298/P,19.0,0,0.0,24.0,615.0,9.0,0.0,True,1506,648.0,False,False,False,False,1,1
1507_01,0,F/289/S,43.0,0,0.0,0.0,1217.0,2.0,0.0,True,1507,1219.0,False,False,False,True,4,0
1507_02,0,F/289/S,14.0,0,1.0,1.0,683.0,419.0,0.0,False,1507,1104.0,False,False,False,True,4,0
1507_03,0,G/231/S,78.0,0,0.0,0.0,0.0,441.0,4.0,False,1507,445.0,False,False,False,True,4,0
1507_04,0,F/289/S,21.0,0,398.0,490.0,0.0,0.0,0.0,False,1507,888.0,False,False,False,True,4,0
1509_01,0,E/95/P,32.0,0,1240.0,0.0,58.0,0.0,0.0,False,1509,1298.0,False,True,False,True,1,1
1510_01,0,F/291/S,31.0,0,1226.0,0.0,1.0,0.0,0.0,False,1510,1227.0,False,True,False,True,1,1
1511_01,0,B/63/S,40.0,0,1006.0,0.0,0.0,284.0,329.0,True,1511,1619.0,True,False,False,True,4,0
1511_02,1,B/63/S,13.0,0,0.0,0.0,0.0,0.0,0.0,True,1511,0.0,True,False,False,True,4,0
1511_03,0,B/63/S,36.0,0,0.0,2345.0,0.0,1966.0,27.0,False,1511,4338.0,True,False,False,True,4,0
1511_04,0,B/63/S,31.0,0,65.0,2121.0,0.0,6431.0,1.0,False,1511,8618.0,True,False,False,False,4,0
1515_01,0,F/293/S,18.0,0,765.0,0.0,13.0,0.0,0.0,False,1515,778.0,False,False,False,True,1,1
1520_01,1,G/235/S,40.0,0,0.0,0.0,0.0,0.0,0.0,True,1520,0.0,False,False,False,True,1,1
1521_01,1,F/295/S,28.0,0,0.0,0.0,0.0,0.0,0.0,True,1521,0.0,False,True,False,True,1,1
1523_01,1,B/64/S,41.0,0,0.0,0.0,0.0,0.0,0.0,True,1523,0.0,True,False,False,False,2,0
1523_02,1,B/64/S,35.0,0,0.0,0.0,0.0,0.0,0.0,True,1523,0.0,True,False,False,True,2,0
1524_01,1,G/236/S,14.0,0,0.0,0.0,0.0,0.0,0.0,True,1524,0.0,False,False,False,True,1,1
1525_01,0,F/299/P,20.0,0,539.0,1269.0,38.0,0.0,0.0,True,1525,1846.0,False,True,False,True,1,1
1526_01,0,F/300/P,23.0,0,4.0,0.0,2.0,254.0,521.0,False,1526,781.0,False,False,False,False,1,1
1527_01,1,D/49/P,22.0,0,0.0,0.0,0.0,0.0,0.0,True,1527,0.0,True,False,False,False,2,0
1527_02,1,D/49/P,25.0,0,0.0,0.0,0.0,0.0,0.0,True,1527,0.0,True,False,False,True,2,0
1528_01,0,D/50/P,18.0,0,3992.0,673.0,1360.0,2.0,0.0,True,1528,6027.0,False,True,False,False,1,1
1529_01,0,A/16/S,25.0,1,0.0,7069.0,0.0,45.0,282.0,True,1529,7396.0,True,False,True,False,2,0
1529_02,1,A/16/S,30.0,0,0.0,0.0,0.0,0.0,0.0,True,1529,0.0,True,False,False,True,2,0
1531_01,0,G/237/S,46.0,0,0.0,0.0,533.0,277.0,0.0,False,1531,810.0,False,False,False,True,1,1
1532_01,0,B/65/S,27.0,0,0.0,31.0,0.0,1.0,11378.0,False,1532,11410.0,True,False,False,True,1,1
1533_01,0,G/244/P,53.0,0,1015.0,0.0,0.0,0.0,1.0,False,1533,1016.0,False,False,False,True,1,1
1536_01,1,F/297/S,21.0,0,0.0,0.0,0.0,0.0,0.0,True,1536,0.0,False,True,False,True,1,1
1539_01,0,A/17/S,32.0,0,54.0,3782.0,0.0,21.0,5.0,True,1539,3862.0,True,False,False,False,1,1
1540_01,0,C/55/P,32.0,0,1.0,470.0,0.0,1440.0,2114.0,False,1540,4025.0,True,False,False,True,3,0
1540_02,0,C/55/P,33.0,1,0.0,7139.0,22.0,0.0,553.0,True,1540,7714.0,True,False,False,True,3,0
1540_03,0,C/55/P,26.0,0,0.0,170.0,0.0,3718.0,0.0,False,1540,3888.0,True,False,False,True,3,0
1541_01,0,F/298/S,47.0,0,12.0,7.0,0.0,720.0,0.0,True,1541,739.0,False,False,False,True,1,1
1542_01,0,F/299/S,13.0,0,7172.0,0.0,157.0,20.0,0.0,False,1542,7349.0,False,True,False,True,1,1
1543_01,1,C/56/P,34.0,0,0.0,0.0,0.0,0.0,0.0,True,1543,0.0,True,False,False,False,1,1
1544_01,0,G/245/P,21.0,0,9.0,0.0,0.0,0.0,800.0,False,1544,809.0,False,False,False,True,1,1
1545_01,0,,20.0,0,206.0,0.0,629.0,67.0,523.0,True,1545,1425.0,False,True,False,True,1,1
1547_01,0,F/301/S,21.0,0,163.0,0.0,661.0,32.0,0.0,False,1547,856.0,False,False,False,True,1,1
1548_01,1,B/50/P,51.0,0,0.0,0.0,0.0,0.0,0.0,True,1548,0.0,True,False,False,False,2,0
1548_02,1,B/50/P,18.0,0,0.0,0.0,0.0,0.0,0.0,True,1548,0.0,True,False,False,True,2,0
1550_01,0,C/58/S,26.0,0,1.0,230.0,0.0,42.0,4030.0,False,1550,4303.0,True,False,False,True,2,0
1550_02,0,,53.0,1,5022.0,2376.0,0.0,0.0,235.0,False,1550,7633.0,True,False,False,False,2,0
1551_01,0,E/96/P,30.0,0,0.0,1376.0,43.0,0.0,1460.0,True,1551,2879.0,True,False,False,True,1,1
1552_01,1,G/240/S,37.0,0,0.0,0.0,0.0,0.0,0.0,False,1552,0.0,False,False,False,True,1,1
1555_01,0,A/18/S,45.0,0,0.0,1389.0,0.0,2987.0,0.0,False,1555,4376.0,True,False,False,True,1,1
1558_01,0,G/247/P,62.0,0,877.0,15.0,0.0,0.0,1.0,False,1558,893.0,False,False,False,True,1,1
1560_01,0,G/242/S,38.0,0,0.0,1.0,45.0,0.0,837.0,False,1560,883.0,False,False,False,True,1,1
1561_01,0,F/305/P,24.0,0,1030.0,0.0,0.0,0.0,1122.0,False,1561,2152.0,False,False,False,False,1,1
1562_01,0,F/306/P,18.0,0,341.0,0.0,332.0,102.0,0.0,False,1562,775.0,False,False,False,True,1,1
1564_01,1,F/303/S,23.0,0,0.0,0.0,0.0,0.0,0.0,False,1564,0.0,False,True,False,True,1,1
1565_01,0,F/304/S,16.0,0,0.0,1519.0,0.0,0.0,766.0,False,1565,2285.0,False,False,True,False,1,1
1567_01,1,B/53/P,37.0,0,0.0,0.0,0.0,0.0,0.0,True,1567,0.0,True,False,False,True,1,1
1568_01,0,,22.0,0,1018.0,100.0,0.0,9.0,0.0,False,1568,1127.0,False,False,False,True,2,0
1568_02,1,G/248/P,18.0,0,0.0,0.0,0.0,0.0,0.0,True,1568,0.0,False,False,True,False,2,0
1569_01,1,F/308/P,25.0,0,0.0,0.0,0.0,0.0,0.0,True,1569,0.0,False,True,False,True,1,1
1572_01,0,G/249/P,26.0,0,758.0,17.0,11.0,0.0,0.0,False,1572,786.0,False,False,False,True,2,0
1572_02,0,F/309/P,25.0,0,4.0,0.0,146.0,723.0,0.0,False,1572,873.0,False,False,False,True,2,0
1573_01,0,D/56/S,55.0,0,938.0,0.0,82.0,0.0,162.0,False,1573,1182.0,False,True,False,True,1,1
1576_01,0,E/97/P,28.0,0,641.0,0.0,372.0,0.0,16.0,False,1576,1029.0,False,True,False,True,1,1
1577_01,0,F/310/P,23.0,0,0.0,169.0,0.0,0.0,0.0,True,1577,169.0,False,False,True,False,1,1
1578_01,0,E/98/P,22.0,0,0.0,24.0,0.0,176.0,783.0,False,1578,983.0,False,False,False,True,1,1
1579_01,0,F/311/P,26.0,0,333.0,1819.0,0.0,1.0,0.0,True,1579,2153.0,False,False,False,False,1,1
1580_01,0,G/246/S,13.0,0,0.0,0.0,8.0,0.0,714.0,False,1580,722.0,False,False,False,True,2,0
1580_02,0,G/246/S,18.0,0,428.0,0.0,36.0,0.0,424.0,False,1580,888.0,False,False,False,True,2,0
1581_01,1,F/312/P,38.0,0,0.0,0.0,0.0,0.0,0.0,True,1581,0.0,False,True,False,True,2,0
1581_02,1,,28.0,0,0.0,0.0,0.0,0.0,0.0,True,1581,0.0,False,True,False,True,2,0
1584_01,0,F/314/P,57.0,0,433.0,0.0,0.0,371.0,0.0,False,1584,804.0,False,False,False,True,2,0
1584_02,1,G/251/P,0.0,0,0.0,0.0,0.0,0.0,0.0,False,1584,0.0,False,False,False,True,2,0
1585_01,1,G/252/P,18.0,0,0.0,0.0,0.0,0.0,0.0,True,1585,0.0,False,False,False,True,1,1
1588_01,1,E/99/P,25.0,0,0.0,0.0,0.0,0.0,0.0,True,1588,0.0,True,False,False,True,2,0
1588_02,0,E/99/P,35.0,0,0.0,17394.0,0.0,724.0,0.0,True,1588,18118.0,True,False,False,False,2,0
1590_01,0,D/57/S,37.0,0,0.0,1336.0,2.0,12.0,7.0,True,1590,1357.0,True,False,False,True,2,0
1590_02,0,D/57/S,33.0,0,0.0,26.0,1.0,33.0,2439.0,False,1590,2499.0,True,False,False,False,2,0
1592_01,0,C/60/S,35.0,0,305.0,3621.0,0.0,320.0,341.0,True,1592,4587.0,True,False,False,True,2,0
1592_02,0,C/60/S,47.0,0,16.0,2127.0,1487.0,0.0,196.0,True,1592,3826.0,True,False,False,False,2,0
1593_01,0,E/114/S,23.0,0,5.0,51.0,0.0,732.0,0.0,False,1593,788.0,False,False,False,True,1,1
1594_01,0,G/253/P,23.0,0,0.0,3.0,0.0,2.0,923.0,True,1594,928.0,False,False,False,True,1,1
1595_01,0,C/57/P,27.0,0,0.0,4342.0,0.0,0.0,36.0,True,1595,4378.0,True,False,False,False,1,1
1596_01,1,B/54/P,23.0,0,0.0,0.0,0.0,0.0,0.0,True,1596,0.0,True,False,False,True,1,1
1597_01,1,G/254/P,31.0,0,0.0,0.0,0.0,0.0,0.0,True,1597,0.0,False,False,False,True,1,1
1599_01,1,C/58/P,19.0,0,0.0,0.0,0.0,0.0,0.0,True,1599,0.0,True,False,False,True,2,0
1599_02,1,C/58/P,53.0,0,0.0,0.0,0.0,0.0,0.0,True,1599,0.0,True,False,False,False,2,0
1601_01,0,G/255/P,37.0,0,22.0,5.0,0.0,747.0,0.0,False,1601,774.0,False,False,False,True,1,1
1602_01,0,F/307/S,18.0,0,0.0,0.0,0.0,2681.0,55.0,False,1602,2736.0,False,False,False,True,1,1
1603_01,0,F/317/P,42.0,0,0.0,594.0,0.0,0.0,119.0,False,1603,713.0,False,False,False,True,3,0
1603_02,1,G/256/P,7.0,0,0.0,0.0,0.0,0.0,0.0,True,1603,0.0,False,False,False,True,3,0
1603_03,1,G/256/P,7.0,0,0.0,0.0,0.0,0.0,0.0,True,1603,0.0,False,False,False,False,3,0
1604_01,0,G/257/P,24.0,0,2.0,3.0,0.0,616.0,161.0,False,1604,782.0,False,False,False,True,1,1
1606_01,0,E/116/S,20.0,0,13.0,817.0,0.0,1435.0,22.0,True,1606,2287.0,True,False,False,True,1,1
1608_01,0,F/319/P,24.0,0,1158.0,193.0,798.0,2.0,0.0,False,1608,2151.0,False,False,False,True,1,1
1611_01,0,G/248/S,42.0,0,0.0,865.0,0.0,0.0,44.0,True,1611,909.0,False,False,False,True,1,1
1612_01,0,E/101/P,49.0,0,0.0,3750.0,0.0,2.0,341.0,True,1612,4093.0,True,False,False,True,2,0
1612_02,1,E/101/P,47.0,0,0.0,0.0,0.0,0.0,0.0,True,1612,0.0,True,False,False,True,2,0
1613_01,0,,16.0,0,825.0,9.0,0.0,0.0,42.0,False,1613,876.0,False,False,False,False,1,1
1614_01,0,F/321/P,26.0,1,432.0,0.0,965.0,35.0,0.0,False,1614,1432.0,False,True,False,True,1,1
1615_01,0,F/322/P,24.0,0,0.0,0.0,6.0,685.0,0.0,False,1615,691.0,False,False,False,True,3,0
1615_02,1,G/259/P,38.0,0,0.0,0.0,0.0,0.0,0.0,True,1615,0.0,False,False,False,True,3,0
1615_03,1,G/259/P,0.0,0,0.0,0.0,0.0,0.0,0.0,True,1615,0.0,False,False,False,True,3,0
1617_01,0,D/53/P,37.0,0,295.0,1575.0,19.0,515.0,0.0,False,1617,2404.0,False,True,True,False,1,1
1619_01,1,G/249/S,39.0,0,0.0,0.0,0.0,0.0,0.0,True,1619,0.0,False,False,False,True,1,1
1621_01,0,F/308/S,25.0,0,553.0,0.0,1.0,239.0,8.0,True,1621,801.0,False,False,False,False,2,0
